0,1,-299976.074962728
0.0100502512562814,1,-299976.068416871
0.0201005025125628,1,-299976.054603326
0.0301507537688442,1,-299976.021759522
0.0402010050251256,1,-299975.981570188
0.050251256281407,1,-299975.935481988
0.0603015075376884,1,-299975.867039562
0.0703517587939698,1,-299975.792499921
0.0804020100502513,1,-299975.705685928
0.0904522613065327,1,-299975.608081409
0.100502512562814,1,-299975.492978322
0.110552763819095,1,-299975.368201968
0.120603015075377,1,-299975.238531227
0.130653266331658,1,-299975.080410738
0.14070351758794,1,-299974.916870086
0.150753768844221,1,-299974.740889907
0.160804020100503,1,-299974.548663018
0.170854271356784,1,-299974.339303124
0.180904522613065,1,-299974.116409036
0.190954773869347,1,-299973.887966443
0.201005025125628,1,-299973.623727298
0.21105527638191,1,-299973.352969932
0.221105527638191,1,-299973.068783893
0.231155778894472,1,-299972.759314665
0.241206030150754,1,-299972.432418416
0.251256281407035,1,-299972.085485352
0.261306532663317,1,-299971.728554815
0.271356783919598,1,-299971.32940659
0.281407035175879,1,-299970.918607443
0.291457286432161,1,-299970.492652171
0.301507537688442,1,-299970.025847476
0.311557788944724,1,-299969.541277958
0.321608040201005,1,-299969.025521269
0.331658291457286,1,-299968.491660543
0.341708542713568,1,-299967.905454854
0.351758793969849,1,-299967.298425066
0.361809045226131,1,-299966.673862051
0.371859296482412,1,-299965.980610187
0.381909547738693,1,-299965.266298539
0.391959798994975,1,-299964.509020072
0.402010050251256,1,-299963.714310533
0.412060301507538,1,-299962.851876725
0.422110552763819,1,-299961.951405365
0.4321608040201,1,-299961.03065212
0.442211055276382,1,-299959.988972567
0.452261306532663,1,-299958.920457654
0.462311557788945,1,-299957.792374111
0.472361809045226,1,-299956.586156004
0.482412060301508,1,-299955.288850555
0.492462311557789,1,-299953.919319191
0.50251256281407,1,-299952.522500575
0.512562814070352,1,-299950.910174193
0.522613065326633,1,-299949.257755135
0.532663316582915,1,-299947.519062603
0.542713567839196,1,-299945.612113952
0.552763819095477,1,-299943.579603445
0.562814070351759,1,-299941.402686024
0.57286432160804,1,-299939.143956954
0.582914572864322,1,-299936.551206145
0.592964824120603,1,-299933.849985209
0.603015075376884,1,-299931.038908731
0.613065326633166,1,-299927.803556129
